providedExternalId	providedName	parseRelation	parsedExternalId	parsedName	parsedAuthority	parsedRank	parsedCommonNames	parsedPath	parsedPathIds	parsedPathNames	parsedPathAuthorships	parsedNameSource	parsedNameSourceUrl	parsedNameSourceAccessedAt	alignRelation	alignedCatalogName	alignedExternalId	alignedName	alignedAuthorship	alignedRank	alignedCommonNames	alignedKingdomName	alignedKingdomId	alignedKingdomAuthorship	alignedPhylumName	alignedPhylumId	alignedPhylumAuthorship	alignedClassName	alignedClassId	alignedClassAuthorship	alignedOrderName	alignedOrderId	alignedOrderAuthorship	alignedFamilyName	alignedFamilyId	alignedFamilyAuthorship	alignedSubfamilyName	alignedSubfamilyId	alignedSubfamilyAuthorship	alignedTribeName	alignedTribeId	alignedTribeAuthorship	alignedSubtribeName	alignedSubtribeId	alignedSubtribeAuthorship	alignedGenusName	alignedGenusId	alignedGenusAuthorship	alignedSubgenusName	alignedSubgenusId	alignedSubgenusAuthorship	alignedSpeciesName	alignedSpeciesId	alignedSpeciesAuthorship	alignedSubspeciesName	alignedSubspeciesId	alignedSubspeciesAuthorship	alignedPath	alignedPathIds	alignedPathNames	alignedPathAuthorships	alignedNameSource	alignedNameSourceUrl	alignedNameSourceAccessedAt
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	col	https://www.catalogueoflife.org/data/taxon/349W8	Dasypus novemcinctus	Linnaeus, 1758	species		Animalia	COL:N		Chordata	COL:CH2		Mammalia	COL:6224G	Linnaeus, 1758	Cingulata	COL:B6L7H	Illiger, 1811	Dasypodidae	COL:8ZQ	Gray, 1821	Dasypodinae	COL:628HW	Gray, 1821							Dasypus	COL:62Q88	Linnaeus, 1758				Dasypus novemcinctus	COL:349W8	Linnaeus, 1758				Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Cingulata | Dasypodidae | Dasypodinae | Dasypus | Dasypus novemcinctus	COL:5T6MX | COL:N | COL:CH2 | COL:8V4V3 | COL:8V4V5 | COL:8VVWB | COL:8VSMX | COL:9CK8W | COL:8VLBH | COL:6224G | COL:924GT | COL:LG | COL:B6L7H | COL:8ZQ | COL:628HW | COL:62Q88 | COL:349W8	unranked | kingdom | phylum | subphylum | infraphylum | parvphylum | gigaclass | megaclass | superclass | class | subclass | infraclass | order | family | subfamily | genus | species	|  |  |  |  |  |  |  |  | Linnaeus, 1758 | Parker & Haswell, 1897 | Gill, 1872 | Illiger, 1811 | Gray, 1821 | Gray, 1821 | Linnaeus, 1758 | Linnaeus, 1758	col	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	discoverlife		Dasypus novemcinctus																																												discoverlife	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	gbif	http://www.gbif.org/species/2440779	Dasypus novemcinctus	Linnaeus, 1758	species		Animalia	GBIF:1		Chordata	GBIF:44		Mammalia	GBIF:359		Cingulata	GBIF:735		Dasypodidae	GBIF:9369											Dasypus	GBIF:2440775	Linnaeus, 1758				Dasypus novemcinctus	GBIF:2440779	Linnaeus, 1758				Animalia | Chordata | Mammalia | Cingulata | Dasypodidae | Dasypus | Dasypus novemcinctus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:735 | GBIF:9369 | GBIF:2440775 | GBIF:2440779	kingdom | phylum | class | order | family | genus | species	|  |  |  |  | Linnaeus, 1758 | Linnaeus, 1758	gbif	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	itis	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180103	Dasypus novemcinctus	Linnaeus, 1758	species		Animalia	ITIS:202423		Chordata	ITIS:158852		Mammalia	ITIS:179913	Linnaeus, 1758	Cingulata	ITIS:727501	Illiger, 1811	Dasypodidae	ITIS:180101	Gray, 1821	Dasypodinae	ITIS:552346	Gray, 1821							Dasypus	ITIS:180102	Linnaeus, 1758				Dasypus novemcinctus	ITIS:180103	Linnaeus, 1758				Animalia | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Tetrapoda | Mammalia | Theria | Eutheria | Cingulata | Dasypodidae | Dasypodinae | Dasypus | Dasypus novemcinctus	ITIS:202423 | ITIS:914154 | ITIS:914156 | ITIS:158852 | ITIS:331030 | ITIS:914179 | ITIS:914181 | ITIS:179913 | ITIS:179916 | ITIS:179925 | ITIS:727501 | ITIS:180101 | ITIS:552346 | ITIS:180102 | ITIS:180103	kingdom | subkingdom | infrakingdom | phylum | subphylum | infraphylum | superclass | class | subclass | infraclass | order | family | subfamily | genus | species	|  |  |  |  |  |  | Linnaeus, 1758 | Parker and Haswell, 1897 | Gill, 1872 | Illiger, 1811 | Gray, 1821 | Gray, 1821 | Linnaeus, 1758 | Linnaeus, 1758	itis	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	mdd	https://www.mammaldiversity.org/explore.html#genus=Dasypus&species=novemcinctus&id=1000424	Dasypus novemcinctus	Linnaeus, 1758																																							Theria | Placentalia | Atlantogenata | Xenarthra | Cingulata |  |  |  |  | Dasypodidae |  |  | Dasypus | Dasypus | novemcinctus		subclass | infraclass | magnorder | superorder | order | suborder | infraorder | parvorder | superfamily | family | subfamily | tribe | genus | subgenus | specificEpithet	|  |  |  |  |  |  |  |  |  |  |  |  |  |	mdd	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	SAME_AS	ncbi	https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=9361	Dasypus novemcinctus	Linnaeus, 1758	species		Metazoa	NCBI:33208		Chordata	NCBI:7711		Mammalia	NCBI:40674		Cingulata	NCBI:948951		Dasypodidae	NCBI:9359											Dasypus	NCBI:9360					Dasypus novemcinctus	NCBI:9361	Linnaeus, 1758				root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Xenarthra | Cingulata | Dasypodidae | Dasypus | Dasypus novemcinctus	NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:9348 | NCBI:948951 | NCBI:9359 | NCBI:9360 | NCBI:9361	|  | superkingdom | clade | kingdom | clade | clade | clade | phylum | subphylum | clade | clade | clade | clade | superclass | clade | clade | clade | class | clade | clade | superorder | order | family | genus | species	|  |  | Cavalier-Smith 1987 |  |  |  |  |  |  | Cuvier, 1812 |  |  |  |  |  |  |  |  | Parker & Haswell, 1897 |  |  |  |  |  | Linnaeus, 1758	ncbi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	ott	https://tree.opentreeoflife.org/opentree/ottol@796672	Dasypus novemcinctus		species		Metazoa	OTT:691846		Chordata	OTT:125642		Mammalia	OTT:244265		Cingulata	OTT:495017		Dasypodidae	OTT:273244											Dasypus	OTT:796671					Dasypus novemcinctus	OTT:796672					life | cellular organisms | Eukaryota | Opisthokonta | Holozoa | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Xenarthra | Cingulata | Dasypodidae | Dasypus | Dasypus novemcinctus	OTT:805080 | OTT:93302 | OTT:304358 | OTT:332573 | OTT:5246131 | OTT:691846 | OTT:641038 | OTT:117569 | OTT:147604 | OTT:125642 | OTT:947318 | OTT:801601 | OTT:278114 | OTT:114656 | OTT:114654 | OTT:458402 | OTT:4940726 | OTT:229562 | OTT:229560 | OTT:244265 | OTT:229558 | OTT:683263 | OTT:847764 | OTT:495017 | OTT:273244 | OTT:796671 | OTT:796672	|  | domain |  |  | kingdom |  |  |  | phylum | subphylum | subphylum | superclass |  |  | superclass |  | superclass |  | class | subclass |  | superorder | order | family | genus | species	|  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |	ott	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	pbdb	https://paleobiodb.org/classic/checkTaxonInfo?taxon_no=45560	Dasypus novemcinctus	C. Linnaeus 1758	species		Eukaryota	PBDB:1	É. Chatton 1925	Chordata	PBDB:33815	F. M. Balfour 1880	Osteichthyes	PBDB:34881	T. H. Huxley 1880	Theriimorpha	PBDB:108999	G. W. Rougier and A. Garrido 2007	Cynodontia	PBDB:39168	R. Owen 1861	Dasypodinae	PBDB:117314	A. E. Zurita and A. A. Carlini 2004	Dasypodina	PBDB:96807	C.-L. Bonaparte 1850				Dasypus	PBDB:43535	C. Linnaeus 1758	Dasypus (Dasypus)	PBDB:161179	A. D. Rincón and R. S. White 2008	Dasypus novemcinctus	PBDB:45560	C. Linnaeus 1758				Life | Eukaryota | Opisthokonta | Animalia | Bilateria | Eubilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Dipnotetrapodomorpha | Tetrapodomorpha | Tetrapoda | Reptiliomorpha | Anthracosauria | Amphibiosauria | Cotylosauria | Amniota | Synapsida | Eupelycosauria | Therapsida | Cynodontia | Epicynodontia | Eucynodontia | Probainognathia | Mammaliamorpha | Mammaliaformes | Mammalia | Theriimorpha | Theriiformes | Trechnotheria | Cladotheria | Zatheria | Tribosphenida | Theria | Eutheria | Placentalia | Americatheria | Xenarthra | Cingulata | Dasypodoidea | Dasipidae | Dasypodinae | Dasypodina | Dasypus | Dasypus (Dasypus) | Dasypus novemcinctus	PBDB:28595 | PBDB:1 | PBDB:212579 | PBDB:67091 | PBDB:67103 | PBDB:272902 | PBDB:67145 | PBDB:33815 | PBDB:67149 | PBDB:67344 | PBDB:34881 | PBDB:67348 | PBDB:219195 | PBDB:77135 | PBDB:53190 | PBDB:125547 | PBDB:37177 | PBDB:465406 | PBDB:56749 | PBDB:53189 | PBDB:38882 | PBDB:91793 | PBDB:38935 | PBDB:39168 | PBDB:67366 | PBDB:39183 | PBDB:67452 | PBDB:67455 | PBDB:67456 | PBDB:36651 | PBDB:108999 | PBDB:137608 | PBDB:64369 | PBDB:57710 | PBDB:155048 | PBDB:97116 | PBDB:39860 | PBDB:182911 | PBDB:91965 | PBDB:362451 | PBDB:97907 | PBDB:57076 | PBDB:43526 | PBDB:96034 | PBDB:117314 | PBDB:96807 | PBDB:43535 | PBDB:161179 | PBDB:45560	unranked clade | kingdom | unranked clade | unranked clade | unranked clade | unranked clade | unranked clade | phylum | subphylum | superclass | class | unranked clade | subclass | unranked clade | unranked clade | unranked clade | unranked clade | subclass | suborder | unranked clade | subclass | suborder | superorder | family | unranked clade | infraorder | unranked clade | unranked clade | unranked clade | class | order | order | unranked clade | unranked clade | unranked clade | infraclass | subclass | subclass | unranked clade | unranked clade | suborder | family | superfamily | family | subfamily | tribe | genus | subgenus | species	C. Linnaeus 1758 | É. Chatton 1925 | S. M. Adl and A. G. B. Simpson 2005 | C. Linnaeus 1758 | J. Zrzavy and S. Mihulka 1998 | C. Nielsen 2012 | K. Grobben 1908 | F. M. Balfour 1880 | J. -B. Lamarck 1801 | C. Gegenbauer 1874 | T. H. Huxley 1880 | A. S. Romer 1955 | R. Betancur and R. E. Broughton 2013 | P. E. Ahlberg 1991 | O. Jaekel 1911 | G. Säve-Söderbergh 1934 | G. Säve-Söderbergh 1934 | H. Haubold 1971 | E. D. Cope 1880 | E. Haeckel 1866 | H. F. Osborn 1903 | T. S. Kemp 1982 | R. Broom 1905 | R. Owen 1861 | J. A. Hopson and J. W. Kitching 2001 | T. S. Kemp 1982 | J. A. Hopson 1990 | T. J. Rowe 1988 | T. J. Rowe 1988 | C. Linnaeus 1758 | G. W. Rougier and A. Garrido 2007 | G. Li and Z.-X. Luo 2006 | M. C. McKenna 1975 | M. C. McKenna 1975 | M. C. McKenna 1975 | M. C. McKenna 1975 | T. J. Parker and W. A. Haswell 1897 | T. H. Huxley 1880 | R. Owen 1837 | B. J. Shockey 2017 | E. D. Cope 1889 | C. Illiger 1811 | R. L. Carroll 1988 | J. E. Gray 1821 | A. E. Zurita and A. A. Carlini 2004 | C.-L. Bonaparte 1850 | C. Linnaeus 1758 | A. D. Rincón and R. S. White 2008 | C. Linnaeus 1758	pbdb	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	OCCURS_IN	plazi	http://taxon-concept.plazi.org/id/Animalia/Dasypus_novemcinctus_Linnaeus_1758	Dasypus novemcinctus		species																																						Animalia | Chordata | Mammalia | Cingulata | Dasypodidae | Dasypus | Dasypus novemcinctus		kingdom | phylum | class | order | family | genus | species		plazi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	OCCURS_IN	plazi	http://treatment.plazi.org/id/5B089B20D77DBD67FF58FC7218ABFABC	http://treatment.plazi.org/id/5B089B20D77DBD67FF58FC7218ABFABC																																								http://treatment.plazi.org/id/5B089B20D77DBD67FF58FC7218ABFABC				plazi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	OCCURS_IN	plazi	https://doi.org/10.15560/16.4.939	doi:10.15560/16.4.939																																								doi:10.15560/16.4.939				plazi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	OCCURS_IN	plazi	http://taxon-concept.plazi.org/id/Animalia/Dasypus_novemcinctus_Linnaeus_1758	Dasypus novemcinctus		species																																						Animalia | Chordata | Mammalia | Cingulata | Dasypodidae | Dasypus | Dasypus novemcinctus		kingdom | phylum | class | order | family | genus | species		plazi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Dasypus novemcinctus	SAME_AS		Dasypus novemcinctus		species		Dasypus | novemcinctus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	OCCURS_IN	plazi	http://treatment.plazi.org/id/0B3B9736FFCDDC1BE457FCD51F78BFDD	http://treatment.plazi.org/id/0B3B9736FFCDDC1BE457FCD51F78BFDD																																								http://treatment.plazi.org/id/0B3B9736FFCDDC1BE457FCD51F78BFDD				plazi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
